id,text,label,origin,type,language,split,translated_text
en_9346,"@USER_______ fluoxetine is one of the ssris, correct? a dose adjustment on an ssri usually takes more than one day for its medicinal",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER_______ sind Fluoxetin eines der SSRI, richtig? Eine Dosisanpassung an einem SSRI benötigt meistens mehr als einen Tag, um seine Wirkung zu haben"
en_16988,rt @USER___: the lady from the bank later said sir this means that cipro discontinued your business &amp; since this a ... HTTPURL______________,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"rt USER___ die Frau aus der Bank sagte später, dass Cipro Ihre Geschäfte eingestellt hat und da dies ein ... HTTPURL______________"
en_15560,i'm gonna make a list of drugs that give you mad crazy dreams. trazadone and metoprolol are at the top.,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"ich werde eine Liste von Medikamenten erstellen, die dich verrückt machen. Trazadon und Metoprolol stehen an der Spitze."
en_1819,@USER________ i cannot be in the sun! #levaquin,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,USER________ ich kann nicht im Sonnenlicht sein! levaquin
en_16676,@USER_________ please tell me that wasn't quetiapine! that stuff is sooo sedating...,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER________ bitte, sage mir das war nicht Quetiapin! Das ist sooo betäubend..."
en_1742,i highly regret not taking a nexium before dinner earlier. feels like death is near.,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"ich beweine es, keinen Nexium vor dem Abend zu nehmen. Es fühlt sich wie der Tod naht."
en_14893,"@USER______ yeah, that was a great fucking year. that's when paxil entered my life, and made it worse. 10 years time sure helps, though.",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER______ ja, das war ein tolles Jahr. Das ist, als Paxil in mein Leben eingetreten ist und es verschlimmert hat. 10 Jahre Zeit helfen aber auch mal."
en_16079,@USER_________ that and vyvanse. By ourselves.... #partyanimals,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,USER_________ das und Vyvanse. Alleine... partyanimals
en_16832,@USER________ I was on quetiapine bupropion and escitalopram at the same time though.  Treated for unipolar at the time.,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,USER________ ich war auf Quetiapin Bupropion und Escitalopram zugleich. Behandelt wurde ich damals für einipolaren Zustand.
en_13183,@USER________ thank you so much for getting the message out...wish i could see the film but bayer crippled me with cipro back in 2009!,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER________ danke dir so sehr, dass du die Nachricht verbreitet hast...wünschte ich nur, das Film sehen zu können, aber Bayer hat mich 2009 mit Cipro gelähmt!"
en_15388,its your third visit in 2 weeks for priapism and you're still taking trazodone @USER_____,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,es ist deine dritte Besuch in zwei Wochen wegen Priapismus und du nimmst immer noch Trazodon USER_____
en_17527,"@USER_________ It's called Seroquel Prolong (Quetiapine). Apart from the weight gain, I am actually quite happy with it.",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,USER_________ das heißt Seroquel Prolong (Quetiapin). Neben dem Gewichtszuwachs bin ich zufrieden mit ihm.
en_16234,"fuck you, effexor. dilated pupils and blurry vision and nausea and headaches? this is awful!",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"verflucht dich, Effexor. erweiterte Pupillen und schwache Sehkraft und Übelkeit und Kopfschmerzen? Das ist schrecklich!"
en_10909,"@USER________ I find the baclofen worse, it has left me in a tired/sleepy fog all day  - the codeine I can (mostly) deal with.",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Anwender______, ich finde Baclofen schlechter, es hat mich den ganzen Tag in einer müdenschlafträumerischen Nebel eingeschlossen - das Codein kann ich (fast) vertragen."
en_1389,bupropion lexapro difference comparison $ bupropion versus effexor: Understanding the role of testosterone in sexual function and…,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Bupropion Lexapro Unterschied Vergleich  Bupropion gegen Effexor Verständnis der Rolle von Testosteron bei der sexuellen Funktion und
en_13279,@USER_____ i was on that. class action law suit against paxil for ruining our relationships?,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Anwender_____ war ich darauf. Klassenaktionsklage gegen Paxil für die Zerstörung unserer Beziehungen?
en_3683,That extra energy tank in Maridia makes a world of difference,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Das zusätzliche Energiebehälter in Maridia macht eine ganze Welt von Unterschied
en_17569,"@USER______  Had my doctor attempted to treat with bactrim prior to Cipro, I wouldn't be crippled today.",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Anwender______ hätte mein Arzt, bevor ich Cipro behandelt wurde, mit Bactrim versucht, mir nicht schwerfällig zu machen."
en_12828,a comprehensive and accurate list of trazodone side effects HTTPURL___________ depression #antidepressant ocd insomnia,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Eine umfassende und genaue Liste der Nebenwirkungen von Trazodon HTTPURL___________ Depression Antidepressivum OCD Schlafstörung
en_8800,oh wow trazodone you crazy oh my god,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Oh wow Trazodon, du bist verrückt oh mein Gott"
en_15268,@USER______ did i read in a blog post that you took venlafaxine? i am on 300mg and if i forget it for one day i can barely function the next,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Anwender______ habe ich in einem Blogpost gelesen, dass du Venlafaxine genommen hast? Ich bin auf 300mg und wenn ich es für einen Tag vergessen, kann ich am nächsten Tag kaum funktionieren."
en_975,people taking #quetiapine - does this need to sleep 24/7 go eventually? cos this is not sustainable beyond the short term.,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Personen, die quetiapine nehmen - muss dies 247 schlafen gehen, oder geht das irgendwann? Denn das ist nicht nachhaltig im Kurzzeitbereich."
en_6228,@USER___________ con't seroquel is a crap drug they foist on elderly & the young. Used out of market for so many things. I hate drs who use,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Anwender___________ kann't Seroquel ein schlechtes Arzneimittel sein, das sie auf die Alten und die Jungen auferlegen. Aus dem Markt für viele Dinge verwendet. Ich hasse Ärzte, die es so machen."
en_16510,rt @USER_______: i don't know whether my vyvanse caused my caffeine addiction or caffeine caused my vyvanse addiction.,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER_______ Ich weiß nicht, ob meine Vyvanse meine Kaffeeabhängigkeit verursacht hat oder ob die Kaffein meine Vyvanse-Abhängigkeit verursacht hat."
en_6594,trazodone has screwed up my sleep schedule. its helping tho.,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Trazodon hat meinen Schlafrhythmus durcheinander gebracht. Er hilft aber trotzdem.
en_10389,fucking effexor withdrawals. i would shake my fist but i don't have the energy.,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Verabscheue ich Effexor-Abziehungen. Ich würde meine Faust schütteln, aber ich habe nicht genug Energie."
en_15897,feeling better and much less anxious (i could actually talk to people yesterday) but the fluoxetine makes me sooooo sleepy...,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Besser und viel weniger nervös (ich konnte gestern doch Menschen kontaktieren) aber die Fluoxetin macht mich sooooo müde...
en_9194,@USER___________ nexium,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,USER___________ Nexium
en_11721,only change so far since switching from lexapro to cymbalta: now i might notice if i got hit in the crotch w/ a lance in a jousting accident,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Lediglich Änderung seit dem Wechsel von Lexapro auf Cymbalta jetzt bemerke ich möglicherweise, wenn ich im Hodentaschentuch mit einer Lanze getroffen würde bei einem Turnier"
en_7888,feel crap every morning. wake up after another restless night and just want to cry. #venlafaxine #day16,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Schlecht fühlen und viel weniger angsthaft (morgens könnte ich gestern doch Menschen sprechen) aber die Venlafaxin macht mich sooooo müde...
en_8841,"@USER___________ I lost weight in the past but it was much easier. Like 2 steps forward, one step back on the quetiapine.",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER___________ Ich habe Gewicht verloren, das ich in der Vergangenheit hatte, aber es war viel leichter. Wie 2 Schritte vorwärts, ein Schritt zurück auf der Quetiapin."
en_2047,"Lebanon, Charles de Gaulle, California baseball Starkweather Homicide, Children of Thalidomide #WDSTFD14",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Lebanon, Charles de Gaulle, Kalifornien Baseball Starkweather Homicide, Kinder von Thalidomid WDSTFD14"
en_13107,@USER_________ avelox got me. central nervous system breakdown.,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,USER_________ Avelox hat mich getroffen. Zentrale Nervensystem-Zusammenbruch.
en_8445,"i seem to need to sleep right now. quetiapine takers, is this normal?",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Gerade scheint ich schlafen müssen. Quetiapin-Nutzer, ist das normal?"
en_1855,@USER_____ Sorry to hear about that. The right dose of synthroid will fix you right up. Keep making them tweak it until they get it right.,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER_____ Entschuldigung für das Schlechte. Die richtige Dosis von Synthroid wird dich wirklich richtig ausbessern. Fahren Sie weiter mit ihnen an, bis sie es richtig haben."
en_4037,"@USER__________ @USER__________ Cipro, Levaquin & Avelox are all horrifically poison--run for your life from FQ antibiotics!!!",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER__________ USER__________ Cipro, Levaquin  Avelox sind alle schrecklich giftig -- laufen Sie vor eurer Leben von den FQ-Antibiotika!!!"
en_11468,"While olanzapine is not known to directly cause teratogenic effects, the increased risk of impaired glucose tolerance and weight gain",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Während Olanzapin nicht bekannt ist, direkt teratogene Effekte auszulösen, besteht ein erhöhtes Risiko für eine gestörte Glukosetoleranz und Gewichtszunahme"
en_11333,are restlessness and insomnia common side-effects of #lamictal / #lamotrigine?,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,sind Unruhe und Schlafstörungen häufige Nebenwirkungen von Lamictal  Lamotrigine?
en_17534,dr ain't gonna tell me u have to use this $260 a month inhaler when years ago my cheaper one advair worked fine. glad i am changing dr.,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Der Arzt wird mir nicht sagen, dass ich diesen 260 pro Monat teuren Inhalator verwenden müssen, als ich Jahre ago mein billigeres Einheitstherapeutikum Advair funktionierte gut. Glücklich bin ich, dass ich den Arzt wechseln werde."
en_14158,I need to use Rimonabant (reverse marijuana) for better memory.,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Ich muss Rimonabant (Rückwärts-Marihuana) verwenden, um bessere Erinnerungsfähigkeit zu haben."
en_351,"Does anyone on #tysabri get flu Iike symptoms, aches and pains, shivers a sweats I seem to get it about a week or so after I've had infusion",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Hat jemand auf tysabri Schwüleartige Symptome wie Kopfschmerzen, Schüttelfrost und Schweißausbrüche, Schiver und Schwitzen? Es scheint mir, dass ich es etwa eine Woche nach der Infusion bekomme."
en_3370,today's pristiq withdrawal symptom: my eyeballs make a sound like star trek doors when i move them. #wtf,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Heute sind die Abzugssymptome von Pristiq meine Augen klingeln wie Star-Trek-Türen, wenn ich sie bewegen. wtf"
en_8110,@USER_______ i sure wish my doctor had told me cipro could disable me for life!  there was never any mention of that.  now i'm crippled.,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Angefreundete Person______ ich wünsche mir, mein Arzt hätte mich über die Tatsache informiert, dass Cipro fürs Leben behindern kann! Es gab nie eine Erwähnung davon. Jetzt bin ich gelähmt."
en_6771,Taking a little trip thanks #Trazodone,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Ich gehe auf einen kleinen Ausflug dank Trazodone
en_15776,i am going to go hunting for my diclofenac - partially because once i thought of it the aflac (sp?) duck voice got stuck in my head.,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Ich werde mich auf die Jagd nach meinem Diclofenac machen - teilweise weil ich es einmal in Kopf bekam, und der Aflac (sp?) Ente-Stimme sich in meiner Kopfstimme festgesetzt hat."
en_3088,"@USER___________ I take cymbalta, mainly for anxiety, my Dr. talked about adding Wellbutrin, but I worry about it aggravating the anxiety.",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Angefreundete Person__________ ich nehme Cymbalta hauptsächlich gegen Angstanfälle, mein Arzt sprach von der Möglichkeit, Wellbutrin hinzuzufügen, aber ich habe Bedenken, dass es die Angst verstärkt."
en_9233,cymbalta can help. rt @USER_____: the truth hurts.,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Cymbalta kann helfen. rt USER_____ Die Wahrheit schmerzt.
en_11030,"@USER__________ (( when i used to take trazodone to sleep, people would make me stay up after i took it so they could watch me be high ))",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Angefreundete Person__________ (( wenn ich einmal Trazodon zu Schlafen nahm, um mich aufzuwachen, nachdem ich es eingenommen hatte, damit sie mich hören konnten, wie ich unter Drogen war ))"
en_4206,he said he is 'slowly dying of starvation'. i don't want to be the one to say stop taking the aricept and namenda...,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Er sagte, er sterbe langsam an Hungerdebilität. Ich möchte nicht derjenige sein, der ihm zum Stehen bringt, um die Aricept und Namenda einzustellen..."
en_14422,WHO JUST DOESN'T LIKE @USER_____ THIS NIGGA LYRICALLY DOPE ENOUGH TO ASS FUCK THE NIGGA THAT INVENTED NICOTINE!,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Wer nur nicht den Hasch für USER_____ hasst! Dieser ist musikalisch genial genug, den Mann zu verficken, der Nikotin erfunden hat!"
en_15655,"Dhen bune there's no shortage of medicines ey. ""@USER__: Pls RT #Ehlakin Beys hoadhaadheebala. #STO #Rivotril #Baclofen @USER_____""",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Es gibt keinen Mangel an Medikamenten ey. ""USER__ Bitte RT Ehlakin Beys hoadhaadheebala. STO Rivotril Baclofen USER_____"""
en_14090,Crazy bitch... u missed your dose of Latuda today didn't you?,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Verrückte Frau... hast du heute deine Dosis Latuda vergessen?
en_9338,"rivaroxaban diary day 25 muscle &amp; back pains were due to being on rvxbn for 10 days, on it + losartan for 8 days, + losartan only for 4 days",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Rivaroxaban-Tagebuch, Tag 25 Muskel- und Rückenschmerzen waren aufgrund der Einnahme von Rvxbn während 10 Tagen, mit Rvxbn plus Losartan während 8 Tagen und nur Losartan während 4 Tagen"
en_14849,21.36 day 9 rivaroxaban diary. particularly bad lower back ache had not eased by 14.00 so went to bed. much better when i woke at 19.00.,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"21,36 Uhr, Tag 9 Rivaroxaban-Tagebuch Besonders schwerer Unterleibsschmerz war bis 14.00 Uhr nicht gelockert, daher ging ich ins Bett. viel besser als ich mich um 19.00 erwachte."
en_14543,@USER___________ i've had to reduce the quetiapine back to 400mg. couldn't take the increased gastro pain. was crumpled in a heap crying x,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,BENUTZER______ musste die Quetiapine auf 400mg reduzieren. konnte das erhöhte Magen-Schmerzen nicht mehr ertragen. war in einem Haufen zusammengefallen und weinte x
en_11732,3 weeks sober today. have had cravings but no where near as intense as when i was on antipsychotic seroquel. convinced of connection.,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"3 Wochen sobriety heute. habe Kräfte gehabt, aber keine so intensiven wie während der Einnahme des Antipsychotikums Seroquel. bin überzeugt von der Verbindung."
en_14298,@USER___________ can a young woman on etanercept get HPV vaccine?  I am not sure if Keynote is right.,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"BENUTZER______ kann eine junge Frau auf Etanercept das HPV-Impfung erhalten? Ich bin nicht sicher, ob Keynote richtig ist."
en_13881,@USER_____ @USER_______ Have they tried giving you something like neurontin for nerve pain?,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"BENUTZER___ BENUTZER_____ haben sie versucht, Ihnen etwas wie Neurontin für Nervenschmerzen zu geben?"
en_8158,@USER__________ is that like quetiapine. when i had to take that crap i could not stay up longer than 11 hours,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"BENUTZER______ ist das so wie Quetiapine. als ich das Schleimerei nehmen musste, konnte ich nicht länger als 11 Stunden aufrechterhalten"
en_7063,i took 11 pills of geodon i was rushed to the hospital they had to stick a tube up my nose ugh never again i feel so bad today withdrawals.,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"habe 11 Tabletten von Geodon eingenommen und musste ins Krankenhaus gebracht werden, da sie mir eine Röhre durch die Nase einführen mussten, ugh nie wieder so! heute fühle ich mich sehr schlecht, Abziehungssymptome."
en_14918,"@USER______ prozac was the only thing i liked, they gave me strattera and paxil before and DEAR GOD NO SHOULD EVER HAVE TO TAKE PAXIL",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"BENUTZER______ Prozac war das einzige, was mir gefallen hat, sie gab mir Strattera und Paxil vor und GOTT HILFE SOLLTE JEMAL PAXIL NEHMEN!"
en_9405,my ma jus bouqht me sum nicotine qum !,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,meine ma hat mich heute etwas Nicotinqum gekauft!
en_17597,do you know how badly i want a cigarette right now? but no. i manfully suffer through nicotine withdrawal'all for you #sacrifice,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"1. Wissen Sie, wie sehr ich gerade einen Zigarettenstumpf brauchte? Aber nein. Ich ertrage durchtriebene Nikotinentzug mit Mut - für euch Opferung"
en_9790,"@USER______ what problems did you have with humira, if you don't mind me asking. I tried infliximab it destroyed my liver.",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"2. USER______ Welche Probleme hatten Sie mit Humira, wenn Ihr es nicht unangenehm findet, mich zu fragen? Ich habe Infliximab probiert und meine Leber zerstört."
en_1528,YOU THINK....COULD OF HAD ME ON DEXIES BY NOW OR MAINTAINED MY SEREQUEL SCRIPT FROM MADDINGTON 2012............OR VALIUM FROM SIR CHARLIE OR,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,3. DU denkst....hättest du mich wohl schon auf Dexamethason gesetzt haben oder mein Serquel-Rezept von Maddington 2012............oder Valium von Sir Charlie oder
en_13049,“@USER______: @USER____ is it safe to use semtex with the bipolar medication Quetiapine? Xx”  recommend speaking with GP babes x,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"4. ""USER______ USER____ ist es sicher, Semtex mit der bipolaren Medikament Quetiapine zu kombinieren? Xx"" empfehle, mit Ihrer Arztin zu sprechen, liebe Töchterchen x"
en_1539,alright savanna you need to text me the fuck back bc i want vyvanse dammit,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"5. Okay Savanna, du musst mir den Fuchs endlich mal texten, weil ich Vyvanse dammit will"
en_157,@USER____ Enbrel pros vs cons for Still's Disease? And why is it so hard for insurance companies to deal with us Still's patients?  Lol,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,6. USER____ Enbrel Vorteile und Nachteile für Still's-Krankheit? Und warum ist es so schwierig für Krankenkassen uns Still's-Patienten zu verstehen? LOL
en_10778,on a negative note my pizza tastes like ventolin inhaler.,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,7. Negativ notiert Meine Pizza schmeckt wie ein Ventolin-Inhalator.
en_13992,"@USER______ I'm off Quetiapine! Now on, shit I can't remember what is called!! @USER____ knows!! X",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"8. USER______ Ich bin von Quetiapine los! Jetzt bin ich auf, was ich gerade nicht mehr erinnere!! USER____ weiß das!! X"
en_7015,word -----&gt;&gt; rt @USER__________: #ms #tysabri #fight #bestrong,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,9. Wort -----gtgt rt USER__________ MS Tysabri kampf bestrong
en_15784,@USER___________  have been on humira 2years now n get on off chest infections that sometimes need 2diff pills 2sort out should i b worried?,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"10. USER___________ bin ich jetzt 2 Jahre auf Humira und habe auf der Brust häufige Infektionen, die manchmal mit 2 verschiedenen Medikamenten behandelt werden müssen. Sollte ich mich darüber sorgen?"
en_8183,depression hurts.. cymbalta can.help.,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Depression schmerzt... Cymbalta kann helfen.
en_15136,"down to just one tiny dose of effexor each night now. today wasnt too bad in terms of anxiety &amp; depression, but irritability? woosh!! way up",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Nur noch ein winziges Dosis Effexor pro Nacht nun. Heute war es nicht zu schlecht in Bezug auf Angst und Depression, aber Irritabilität? Wühscheln!! Aufsteigen!"
en_1502,Not putting up with this pain all night so seroquel it is,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Diese Seroquel nehme ich nicht mit, da ich diesen Schmerz ganze Nacht nicht mithalten will."
en_16756,took a vyvanse for the first time in a month feelin weird.,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Heute zum ersten Mal in einem Monat Vyvanse genommen fühle ich mich seltsam.
en_1823,@USER_________ venlafaxine was always awful for that. like someone sprayed hairspray all over my tongue... eww isn't a strong enough word!,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,USER__________ Venlafaxine war immer schrecklich für das. So etwas wie Haarspray auf meine Zunge gespritzt... Eww ist kein starker Wort!
en_938,@USER____ @USER________ would love to see a Brilinta trial in STEMI for APs too as well as free HeraldSun access.,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER____ USER________ würde es lieben, eine Brilinta-Studie in STEMI bei APs auch zu sehen sowie kostenlosen HeraldSun-Zugang."
en_11884,this seroquel got me lo0o0py as helll.  this status took me at least thirty minutes to type i keep waking up without knowing i feel asleep,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Dieser Seroquel hat mich lau und verrückt gemacht. Dieses Status dauerte mir mindestens dreißig Minuten, um ihn zu schreiben, ich erwache immer wieder ohne zu wissen, dass ich eingeschlafen bin"
en_16285,"@USER_____ Been on Avonex (YUCK), Tysabri, & previous Copax.  Had exacerbations while on all!  Hmmm. I'll keep ya posted.",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER_____ Bin seit Avonex (Ugh), Tysabri und vorher Copax unterwegs. Hab während der ganzen Zeit Exazerbationen gehabt! Hmmm. Ich werde dich auf dem Laufenden halten."
en_9160,"Increased Influenza virus activity  in Kerala and Karnataka, India. Early case detection & treatment with Oseltamivir will reduce mortality",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"In Kerala und Karnataka, Indien, erhöhte Aktivität von Einflussvirus. Frühzeitige Erkennung und Behandlung mit Oseltamivir reduziert die Mortalität"
en_12080,Watchin @USER_____ by mistake.still this racism crap applies.Why cant we get along?Just give everyone fuckin #seroquel n alls good? @USER__,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Zufällig USER_____ ansehen. Dennoch gilt das Rassismus-Krapfen. Warum können wir nicht zusammenleben? Nur gib jedem einfach Seroquel und alles ist gut? USER__
en_14514,@USER___ gotcha. I've tried so many meds over the past 16 years and the best one for me has been Paxil. I've been on it for at least 8 yrs,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER___ verstanden. In den letzten 16 Jahren habe ich versucht, so viele Medikamente wie möglich und das beste für mich war Paxil. Ich bin auf ihm mindestens 8 Jahre"
en_10964,"@USER_________ if #avelox has hurt your liver, avoid tylenol always, as it further damages liver, eat grapefruit unless taking cardiac drugs",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER_________ wenn avelox Ihre Leber geschädigt hat, vermeide immer Tylenol, da es die Leber weiter beschädigt, essen Sie Grapefrucht nur nicht, wenn Sie cardiologische Medikamente einnehmen"
en_9469,no one likes me on my vyvanse #toochill #zombiemode,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,niemand mag mich in meinem Vyvanse toochill zombiemode
en_1089,Someone get Mike Emerick a lozenge. I don't want to listen to his voice crack all night,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Jemand holt Mike Emerick einen Löffelzucker. Ich möchte nicht alle Nacht auf seine Stimme hören, dass sie bricht"
en_12780,I started wearing nicotine patches as a way of easing myself into a smoking habit. #teamfollowback,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Ich habe Nicotin-Patches angelegt, um mich in ein Raucherleben hineinzufinden. teamfollowback"
en_10190,just had a marathon sleep past 24hrs on new dose of #duloxetine -hope my liver will be ok on it.woke with stressy tummy pains. #sideeffects,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Gestern habe ich eine Marathon-Sonne gehabt auf einer neuen Dosis von duloxetine -hoffe, dass meine Leber daran klar bleibt. Wachte mit magere Bauchschmerzen auf. Nebenwirkungen"
en_10159,"@USER__________ Venlafaxine gave me horrendous nightmares, & coming of it was horrific.!",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER__________ Venlafaxin gab mir schreckliche Träume,  der Abzug war schrecklich.!"
en_11111,@USER_______ Crestor first then eat the Big Macs while walking on a treadmill  also a liter of diet cola is needed!,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,USER_______ Crestor zuerst und dann die Big Macs während einer Treadmill-Wanderung auch ein Liter Dietkola ist notwendig!
en_5441,"i've had no appetite since i started on prozac, i guess that's a good thing",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"seit ich auf Prozac gestartet habe, habe ich keinen Appetit mehr, ich glaube das ist eine gute Sache"
en_12874,"Batman voice ""I need a lozenge.""",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Batman Stimme ""Ich brauche einen Löffelzucker."""
en_9625,day five of no effexor. i am guessing this is what it feels like when you come off heroin...  #discontinuation,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Tag fünf ohne Effexor. Ich vermute, das ist, was es so empfindet, wenn man von Heroin abklingt... Abbruch"
en_5221,i take 500mg of lamictal everyday i'm tired leave me alone,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Jeden Tag nehme ich 500mg Lamictal. Ich bin müde lass mich allein
en_9047,"@USER____ Yeah I hear epilim is pretty tough, sorry to hear re bad times with it :( Oddly, dear sweet Lamotrigine tipped me to a dark place",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER____ Ja, Epilim ist eher hart, leider zu hören, dass es schlechte Zeiten mit ihm gibt ( Seltsam, liebes Lamotrigin hat mich in eine dunkle Stelle geführt"
en_13540,@USER______ Less Keppra and more Vimpat for the win! Have to figure out how to fine tune weekly-daily memories now. #littlevictories,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER_______ Mehr Keppra und weniger Vimpat für den Gewinn! Muss herausfinden, wie ich die wöchentlichen-täglichen Erinnerungen feinjustieren kann. kleineErfolge"
en_10818,i do wonder of that achille's will ever recover fully from the cipro.,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Ich frage mich oft, ob das Achillessehnen jemals vollständig von Cipro erholen wird."
